_panel_year,_school_identity_key,edss_school_name,edss_school_kind,edss_province,edss_branch,name_context_status,target_department_count,context_candidate_count,overlap_candidate_count,top_candidate_open_id,candidate_signature_year,candidate_open_id,candidate_method,confidence_tier,resolution_status,score,score_margin,department_intersection_count,department_union_count,department_jaccard,target_department_coverage,candidate_department_coverage,academyinfo_department_jaccard,academyinfo_day_night_jaccard,cross_panel_department_jaccard,cross_year_group_key,cross_year_consistent,year_conflict_excluded,reverse_collision_excluded,evidence_sources,canonical_open_id_imputed
2023,employment-school-8fbb9bd16d854e66833e,수원대학교 음악대학원,특수대학원,경기,본교,candidate_unique_name_context,3,126,2,3225332260,2023,3225332260,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.900000,0.621250,3,3,1.000000,1.000000,1.000000,0.500000,0.500000,1.000000,수원대학교음악대학원|특수대학원|경기|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-cb318a9938ef5f7fc33c,수원대학교경영대학원,특수대학원,경기,본교,candidate_unique_name_context,1,126,9,7878889262,2023,,cross_year_consistent_top_candidate_anchor,unresolved,excluded_reverse_candidate_collision,0.900000,0.000000,1,1,1.000000,1.000000,1.000000,0.500000,0.500000,1.000000,수원대학교경영대학원|특수대학원|경기|본교,true,false,true,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-0efecb53002e34d0d7c0,수원대학교교육대학원,특수대학원,경기,본교,candidate_unique_name_context,6,126,12,1548024654,2023,1548024654,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.850000,0.414815,6,6,1.000000,1.000000,1.000000,0.250000,0.250000,1.000000,수원대학교교육대학원|특수대학원|경기|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-b97f2541839a42122926,수원대학교사회복지대학원,특수대학원,경기,본교,candidate_unique_name_context,1,126,12,8708949804,2023,,cross_year_consistent_top_candidate_anchor,unresolved,excluded_reverse_candidate_collision,0.900000,0.000000,1,1,1.000000,1.000000,1.000000,0.500000,0.500000,1.000000,수원대학교사회복지대학원|특수대학원|경기|본교,true,false,true,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-c08966e255d296d02d14,수원대학교호텔관광대학원,특수대학원,경기,본교,candidate_unique_name_context,1,126,1,4178923010,2023,4178923010,unique_exact_small_department_set_with_context,strong,candidate_strong_exact_small_signature,0.900000,0.900000,1,1,1.000000,1.000000,1.000000,0.500000,0.500000,1.000000,수원대학교호텔관광대학원|특수대학원|경기|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-eedb79f6babe995603e8,숙명여자대학교 TESOL·국제학대학원,특수대학원,서울,본교,candidate_unique_name_context,3,271,3,1516952872,2023,1516952872,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.950000,0.679762,3,3,1.000000,1.000000,1.000000,0.750000,0.750000,1.000000,숙명여자대학교tesol국제학대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-0af837e0d7f610c1ebba,숙명여자대학교 교육대학원,특수대학원,서울,본교,candidate_unique_name_context,14,271,20,1703732252,2023,1703732252,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.907692,0.424624,14,14,1.000000,1.000000,1.000000,0.538462,0.538462,1.000000,숙명여자대학교교육대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-540aac79165f4dd0b719,숙명여자대학교 국제관계대학원,특수대학원,서울,본교,candidate_unique_name_context,1,271,1,4946494519,2023,4946494519,unique_exact_small_department_set_with_context,strong,candidate_strong_exact_small_signature,0.828571,0.828571,1,1,1.000000,1.000000,1.000000,0.142857,0.142857,1.000000,숙명여자대학교국제관계대학원|특수대학원|서울|본교,inconclusive,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-4221eadf4f7d944a33b4,숙명여자대학교 문화예술대학원,특수대학원,서울,본교,candidate_unique_name_context,8,271,3,4219855666,2023,4219855666,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,1.000000,0.787500,8,8,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,숙명여자대학교문화예술대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-7c40208982846f09ef26,숙명여자대학교 사회교육대학원,특수대학원,서울,본교,candidate_unique_name_context,1,271,2,8082328379,2023,8082328379,unique_exact_small_department_set_with_context,strong,candidate_strong_exact_small_signature,0.833333,0.499199,1,1,1.000000,1.000000,1.000000,0.166667,0.166667,1.000000,숙명여자대학교사회교육대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-1450fb23452d94e02c99,숙명여자대학교 심리치료대학원,특수대학원,서울,본교,candidate_unique_name_context,2,271,2,2268644094,2023,2268644094,unique_exact_small_department_set_with_context,strong,candidate_strong_exact_small_signature,1.000000,0.741667,2,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,숙명여자대학교심리치료대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-5e3782857e362d17aeb3,숙명여자대학교 원격대학원,특수대학원,서울,본교,candidate_unique_name_context,8,271,1,7497636854,2023,7497636854,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.937662,0.937662,8,8,1.000000,1.000000,1.000000,0.727273,0.571429,1.000000,숙명여자대학교원격대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-c3afb7929450a4882784,숙명여자대학교 음악치료대학원,특수대학원,서울,본교,candidate_unique_name_context,1,271,1,4384741783,2023,4384741783,unique_exact_small_department_set_with_context,strong,candidate_strong_exact_small_signature,0.900000,0.900000,1,1,1.000000,1.000000,1.000000,0.500000,0.500000,1.000000,숙명여자대학교음악치료대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-caca13d5e1608bfe716c,숙명여자대학교 인적자원개발대학원,특수대학원,서울,본교,candidate_unique_name_context,2,271,2,3049610555,2023,3049610555,unique_exact_small_department_set_with_context,strong,candidate_strong_exact_small_signature,1.000000,0.637500,2,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,숙명여자대학교인적자원개발대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-8a48fdf8de990ed676fb,숙명여자대학교 정책대학원,특수대학원,서울,본교,candidate_unique_name_context,2,271,22,7930178463,2023,7930178463,unique_exact_small_department_set_with_context,strong,candidate_strong_exact_small_signature,1.000000,0.450000,2,2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,숙명여자대학교정책대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-fe3417df1d16efb8b0b7,순천대학교 사회문화예술대학원,특수대학원,전남,본교,unmatched_name_context,2,0,0,,,,,unresolved,unresolved_name_context,,,,,,,,,,,순천대학교사회문화예술대학원|특수대학원|전남|본교,not_tested_single_year,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-c68bf941fcf7a15f01ac,순천대학교경영행정대학원,특수대학원,전남,본교,unmatched_name_context,2,0,0,,,,,unresolved,unresolved_name_context,,,,,,,,,,,순천대학교경영행정대학원|특수대학원|전남|본교,not_tested_single_year,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-8076dfefe05bd1f97b00,순천대학교교육대학원,특수대학원,전남,본교,unmatched_name_context,13,0,0,,,,,unresolved,unresolved_name_context,,,,,,,,,,,순천대학교교육대학원|특수대학원|전남|본교,not_tested_single_year,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-4025ed84b610267c5c85,순천대학교산업대학원,특수대학원,전남,본교,unmatched_name_context,3,0,0,,,,,unresolved,unresolved_name_context,,,,,,,,,,,순천대학교산업대학원|특수대학원|전남|본교,not_tested_single_year,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-ec9440f1cfa818abe9a2,순천향대학교 건강과학대학원,특수대학원,충남,본교,candidate_unique_name_context,6,32,1,9413174510,2023,9413174510,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.909091,0.909091,6,6,1.000000,1.000000,1.000000,0.545455,0.545455,1.000000,순천향대학교건강과학대학원|특수대학원|충남|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-962d91bdb0bd96235483,순천향대학교 미래융합대학원,특수대학원,충남,본교,candidate_unique_name_context,11,32,4,8253414154,2023,8253414154,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.891667,0.702601,11,11,1.000000,1.000000,1.000000,0.458333,0.458333,1.000000,순천향대학교미래융합대학원|특수대학원|충남|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-d271a3e6525a551084a7,순천향대학교 법과학대학원,특수대학원,충남,본교,candidate_unique_name_context,1,32,1,3765555441,2023,3765555441,unique_exact_small_department_set_with_context,strong,candidate_strong_exact_small_signature,0.833333,0.833333,1,1,1.000000,1.000000,1.000000,0.166667,0.166667,1.000000,순천향대학교법과학대학원|특수대학원|충남|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-f1d2fd7011e56b432cdb,순천향대학교교육대학원,특수대학원,충남,본교,candidate_unique_name_context,2,32,1,1599850296,2023,1599850296,unique_exact_small_department_set_with_context,strong,candidate_strong_exact_small_signature,0.816667,0.816667,2,2,1.000000,1.000000,1.000000,0.083333,0.083333,1.000000,순천향대학교교육대학원|특수대학원|충남|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-029926f984824d886192,숭실대학교 경영대학원,특수대학원,서울,본교,candidate_unique_name_context,12,271,2,4543054878,2023,4543054878,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.933333,0.771548,12,12,1.000000,1.000000,1.000000,0.666667,0.666667,1.000000,숭실대학교경영대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-880b79f2344ec62b0e16,숭실대학교 교육대학원,특수대학원,서울,본교,candidate_unique_name_context,6,271,16,4813841581,2023,4813841581,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.933333,0.627778,6,6,1.000000,1.000000,1.000000,0.666667,0.666667,1.000000,숭실대학교교육대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-9ade5429faa5dc610497,숭실대학교 기독교학대학원,특수대학원,서울,본교,candidate_unique_name_context,4,271,1,8761620879,2023,8761620879,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.933333,0.933333,4,4,1.000000,1.000000,1.000000,0.666667,0.666667,1.000000,숭실대학교기독교학대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-6bef0ecca3e0ef2cd33e,숭실대학교 사회복지대학원,특수대학원,서울,본교,candidate_unique_name_context,4,271,4,5217659950,2023,5217659950,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.888889,0.597222,4,4,1.000000,1.000000,1.000000,0.444444,0.444444,1.000000,숭실대학교사회복지대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-b350a4192d7e5de9cd05,숭실대학교 안전융합대학원,특수대학원,서울,본교,candidate_unique_name_context,2,271,1,9990947008,2023,9990947008,unique_exact_small_department_set_with_context,strong,candidate_strong_exact_small_signature,0.866667,0.866667,2,2,1.000000,1.000000,1.000000,0.333333,0.333333,1.000000,숭실대학교안전융합대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-295530d94e7c62c13fcb,숭실대학교 정보과학대학원,특수대학원,서울,본교,candidate_unique_name_context,6,271,2,1561205565,2023,1561205565,calibrated_multisource_rank_kind_year_region_branch,strong,candidate_strong_calibrated_multisource,0.808929,0.600893,6,7,0.857143,1.000000,0.857143,0.583333,0.000000,1.000000,숭실대학교정보과학대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-10c7e3ec233936a683c3,숭실대학교 중소기업대학원,특수대학원,서울,본교,candidate_unique_name_context,6,271,1,4156240105,2023,4156240105,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.860000,0.860000,6,6,1.000000,1.000000,1.000000,0.300000,0.300000,1.000000,숭실대학교중소기업대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-d1f5a0ac7c77bfaab2c3,신라대학교 공공안전정책대학원,특수대학원,부산,본교,candidate_unique_name_context,4,47,1,4895265936,2023,4895265936,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.861538,0.861538,4,4,1.000000,1.000000,1.000000,0.307692,0.307692,1.000000,신라대학교공공안전정책대학원|특수대학원|부산|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-206d0b8abacd81c4d40d,신라대학교 교육대학원,특수대학원,부산,본교,candidate_unique_name_context,10,47,9,3964227199,2023,3964227199,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.925000,0.594130,10,10,1.000000,1.000000,1.000000,0.625000,0.625000,1.000000,신라대학교교육대학원|특수대학원|부산|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-3d6c583580334e288be0,신라대학교 사회복지대학원,특수대학원,부산,본교,candidate_unique_name_context,2,47,6,2481790661,2023,2481790661,unique_exact_small_department_set_with_context,strong,candidate_strong_exact_small_signature,0.866667,0.479762,2,2,1.000000,1.000000,1.000000,0.333333,0.333333,1.000000,신라대학교사회복지대학원|특수대학원|부산|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
