catalog_sheet,catalog_row,source_domain,major_area,code,dataset,university_scope,delivery_type,provider,source_url,available_years,analysis_unit,major_fields,provision_level,school_code_available,seventy_percent_rule,priority,panel_relevance,download_status,notes
"학교정보공시(6종, 77테이블)",16,학교정보공시,학교현황,0209,수업일수및시수현황,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2026,집계 또는 기관,"공시년도,시도교육청명,학교급명,공시학년명,주야과정구분명,공시차수,주총수업시수,수업일수",,Y,,3,out_of_scope_initial,catalogued_not_downloaded,
"학교정보공시(6종, 77테이블)",17,학교정보공시,학교현황,0211,안전관리교육현황,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2014,집계 또는 기관,"공시년도,학교급명,시도교육청명,안전교육실시건수,안전교육내용,점검일자,입력일련번호",,Y,,3,out_of_scope_initial,catalogued_not_downloaded,
"학교정보공시(6종, 77테이블)",18,학교정보공시,학교현황,0211,안전관리교육현황,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2015~2016,집계 또는 기관,"공시년도,학교급명,시도교육청명,외부안전교육시간,내부안전교육시간,공시차수,안전교육구분명",,Y,,3,out_of_scope_initial,catalogued_not_downloaded,
"학교정보공시(6종, 77테이블)",19,학교정보공시,학교현황,0212,안전관리점검현황,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2026,집계 또는 기관,"공시년도,시도교육청명,학교급명,점검대장명,점검결과코드,비고사항내용,점검일자,입력일련번호,공시차수,점검건수",,Y,,3,out_of_scope_initial,catalogued_not_downloaded,
"학교정보공시(6종, 77테이블)",20,학교정보공시,학교현황,0213,안전교육계획및실시현황,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2017~2025,집계 또는 기관,"공시년도,학교급명,시도교육청명,학기명,응급처치교육횟수,직업안전교육횟수,재난안전교육횟수,약물및사이버중독예방교육횟수,폭력예방및신변보호교육횟수,교통안전교육횟수,생활안전교육횟수,응급처치교육시수,직업안전교육시수,재난안전교육시수,약물및사이버중독예방교육시수,폭력예방및신변보호교육시수,교통안전교육시수,생활안전교육시수",,Y,,3,out_of_scope_initial,catalogued_not_downloaded,
"학교정보공시(6종, 77테이블)",21,학교정보공시,학교현황,0214,우리학교최고,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2015,집계 또는 기관,"공시년도,시도교육청명,학교급명,공시차수,관리자지정유무,우리학교최고내용,우리학교최고제목명,우리학교최고_학교수",,Y,,3,out_of_scope_initial,catalogued_not_downloaded,
"학교정보공시(6종, 77테이블)",22,학교정보공시,학교현황,0215,장애인편의시설현황,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2016~2026,집계 또는 기관,"공시년도,시도교육청명,학교급명,공시차수,경보및피난시설설치여부명,복도손잡이유무명,출입문설치유무명,장애인주차구역지정여부명,장애인화장실설치여부명,승강기경사로휠체어리프트유무명,장애인용대변기설치여부명,장애인용소변기설치여부명,유도및안내설비여부명,주출입구접근로설치여부명,주출입구높이차이제거여부명,점자블록설치여부명,장애편의_학교수",,Y,,3,out_of_scope_initial,catalogued_not_downloaded,
"학교정보공시(6종, 77테이블)",23,학교정보공시,학교현황,0216,학교도서관현황,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2026,집계 또는 기관,"공시년도,시도교육청명,학교급명,공시차수,전년도도서관운영비,자료구입비용,도서관운영비,도서관개관일수,일평균도서관개관시간수,학교_도서관수,도서관좌석수,자격증보유도서관직원수,자격증미보유도서관직원수,전년도자료구입비용,연간증가자료수,학생수,도서관대출자료수,도서관대여학생수,도서관총개방일수,도서관총방문자수,도서관보유장서총수,일반장서수,비도서자료수,도서관자원봉사자수,도서관직원수",,Y,,3,out_of_scope_initial,catalogued_not_downloaded,
"학교정보공시(6종, 77테이블)",24,학교정보공시,학교현황,0217,학교시설개방현황,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2026,집계 또는 기관,"공시년도,시도교육청명,학교급명,공시차수,운동장개방여부,강당개방여부,체육관개방여부,시청각실개방여부,특별교실개방여부,일반교실개방여부,강당사용요금,체육관사용요금,운동장사용요금,시청각실사용요금,특별교실사용요금,일반교실사용요금,학교시설개방_학교수",,Y,,3,out_of_scope_initial,catalogued_not_downloaded,
"학교정보공시(6종, 77테이블)",25,학교정보공시,학교현황,0218,학교용지현황,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2026,집계 또는 기관,"공시년도,시도교육청명,학교급명,통합사용여부,공시차수,학교용지_학교사옥면적,부속토지면적,체육장면적,학교대지면적,학교용지_학교수",,Y,,3,out_of_scope_initial,catalogued_not_downloaded,
"학교정보공시(6종, 77테이블)",26,학교정보공시,학교현황,0219,학교운영위원회구성현황,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2026,집계 또는 기관,"공시년도,시도교육청명,학교급명,운영위원연령,직책구분명,성별명,경력구분코드,위원구분코드,입력일련번호,공시차수,임기종료일자,임기시작일자,운영위원수",,Y,,3,out_of_scope_initial,catalogued_not_downloaded,
"학교정보공시(6종, 77테이블)",27,학교정보공시,학교현황,0220,학교운영위원회심의결과,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2014,집계 또는 기관,"공시년도,시도교육청명,학교급명,안건명,심의일자,입력일련번호,공시차수,학교운영위원회참여인원수",,Y,,3,out_of_scope_initial,catalogued_not_downloaded,
"학교정보공시(6종, 77테이블)",28,학교정보공시,학교현황,0221,학교폭력가해및피해학생조치현황,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2010~2012,집계 또는 기관,"공시년도,시도교육청명,학교급명,공시차수,학교폭력조치구분명,학교폭력학생수",,Y,,3,out_of_scope_initial,catalogued_not_downloaded,
"학교정보공시(6종, 77테이블)",29,학교정보공시,학교현황,0222,학교폭력가해학생선도교육조치현황,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2012~2026,집계 또는 기관,"공시년도,시도교육청명,학교급명,학기구분명,공시차수,구분코드,가해학생퇴학처분건수,가해학생전출건수,선도교육조치_가해학생학급교체건수,가해학생출석정지건수,가해학생심리치료건수,가해학생사회봉사건수,가해학생학교봉사건수,가해학생접촉협박금지건수,가해학생서면사죄건수",,Y,,3,out_of_scope_initial,catalogued_not_downloaded,
"학교정보공시(6종, 77테이블)",30,학교정보공시,학교현황,0223,학교폭력가해학생특별교육현황,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2012~2026,집계 또는 기관,"공시년도,시도교육청명,공시차수,학기구분명,학교급명,가해학생보호자교육실시건수,가해학생교육실시건수,가해학생교육대상건수,학폭가해학생_학교수",,Y,,3,out_of_scope_initial,catalogued_not_downloaded,
"학교정보공시(6종, 77테이블)",31,학교정보공시,학교현황,0224,학교폭력대책자치위원회개최및심의결과,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2012~2026,집계 또는 기관,"공시년도,시도교육청명,학교급명,학기구분명,공시차수,심의결과_가해자조치건수,심의결과_가해학생수,심의결과_피해자조치건수,심의결과_피해학생수,학교폭력심의건수,학교폭력대책자치위원회개최건수,심의결과_학교수",,Y,,3,out_of_scope_initial,catalogued_not_downloaded,
"학교정보공시(6종, 77테이블)",32,학교정보공시,학교현황,0225,학교폭력대책자치위원회구성현황,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2012~2023,집계 또는 기관,"공시년도,공시차수,학기구분명,학교급명,시도교육청명,학교폭력대책자치위원기타위원수,학교폭력대책자치위원의료인수,학교폭력대책자치위원경찰수,학교폭력대책자치위원법조인수,학교폭력대책자치위원학부모수,학교폭력대책자치위원교원수,학교폭력대책자치위원총위원수,학폭대책자치위원회_학교수",,Y,,3,out_of_scope_initial,catalogued_not_downloaded,
"학교정보공시(6종, 77테이블)",33,학교정보공시,학교현황,0226,학교폭력대책자치위원회심의결과(구),,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2013,집계 또는 기관,"공시년도,시도교육청명,학교급명,학기자료구분코드,공시차수,심의결과_구_피해학생수,심의결과_구_가해학생수,심의결과_구_피해자조치건수,심의결과_구_가해자조치건수,심의결과_구_폭력심의건수",,Y,,3,out_of_scope_initial,catalogued_not_downloaded,
"학교정보공시(6종, 77테이블)",34,학교정보공시,학교현황,0227,학교폭력대책자치위원회폭력유형별심의현황,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2012~2025,집계 또는 기관,"공시년도,시도교육청명,학교급명,학기구분명,공시차수,기타폭력건수,정보통신폭력사례건수,따돌림건수,강제심부름건수,공갈죄건수,명예훼손건수,약취건수,협박건수,감금건수,폭력건수,상해건수,학폭유형별심의_학교수",,Y,,3,out_of_scope_initial,catalogued_not_downloaded,
"학교정보공시(6종, 77테이블)",35,학교정보공시,학교현황,0228,학교폭력신고센터신고처리현황,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2012,집계 또는 기관,"공시년도,시도교육청명,학교급명,공시차수,자치위원회심의건수,학교자체종결건수,폭력처리건수,폭력통보건수,학폭신고센터신고처리_학교수",,Y,,3,out_of_scope_initial,catalogued_not_downloaded,
"학교정보공시(6종, 77테이블)",36,학교정보공시,학교현황,0229,학교폭력실태조사참여현황,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2012~2025,집계 또는 기관,"공시년도,시도교육청명,학교급명,조사회차,공시차수,학교폭력피해응답학생수,실태조사_참여학생수,전체학생수,학폭실태조사참여_학교수",,Y,,3,out_of_scope_initial,catalogued_not_downloaded,
"학교정보공시(6종, 77테이블)",37,학교정보공시,학교현황,0230,학교폭력실태조사피해현황,,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2012~2025,집계 또는 기관,"공시년도,시도교육청명,학교급명,조사회차,공시차수,설문응답명,설문항목명,총응답건수",,Y,,3,out_of_scope_initial,catalogued_not_downloaded,
