source,major_area,domn_code,dataset,advertised_years,original_field,korean_meaning,data_type,unit,missing_value_definition,definition_status
교육통계,공통,16170,학교속성,2009~2025,조사년도,조사년도,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,재정,10420,사립학교재정결함보조현황_재정,2009~2013,보조대상학교수,보조대상학교수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,재정,10420,사립학교재정결함보조현황_재정,2009~2013,시설비,시설비,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,재정,10420,사립학교재정결함보조현황_재정,2009~2013,교육환경개선비,교육환경개선비,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,재정,10420,사립학교재정결함보조현황_재정,2009~2013,사립학교재정결함보조_인건비,사립학교재정결함보조_인건비,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,재정,10420,사립학교재정결함보조현황_재정,2009~2013,관리운영비,관리운영비,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,기관,10447,자격연수실적_기관,2009~2025,조사년도,조사년도,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,기관,10447,자격연수실적_기관,2009~2025,시도명,시도명,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,기관,10447,자격연수실적_기관,2009~2025,중학교연수인원수,중학교연수인원수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,기관,10447,자격연수실적_기관,2009~2025,초등학교연수인원수,초등학교연수인원수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,기관,10447,자격연수실적_기관,2009~2025,유치원연수인원수,유치원연수인원수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,기관,10449,법인및단체현황_기관,2009~2013,조사년도,조사년도,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,기관,10449,법인및단체현황_기관,2009~2013,시도명,시도명,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,기관,10449,법인및단체현황_기관,2009~2013,법인명,법인명,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,기관,10449,법인및단체현황_기관,2009~2013,법인목적사업내용,법인목적사업내용,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,기관,10449,법인및단체현황_기관,2009~2013,법인특수관계내용,법인특수관계내용,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,기관,10449,법인및단체현황_기관,2009~2013,설립일자,설립일자,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,기관,10449,법인및단체현황_기관,2009~2013,법인식별번호,법인식별번호,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,기관,10449,법인및단체현황_기관,2009~2013,사업실적금액,사업실적금액,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,기관,10449,법인및단체현황_기관,2009~2013,사업실적장학금,사업실적장학금,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,기관,10449,법인및단체현황_기관,2009~2013,기본재산현금금액,기본재산현금금액,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,기관,10449,법인및단체현황_기관,2009~2013,기본재산부동산금액,기본재산부동산금액,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,기관,10449,법인및단체현황_기관,2009~2013,기본재산주식금액,기본재산주식금액,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,기관,10449,법인및단체현황_기관,2009~2013,이사임원수,이사임원수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,기관,10449,법인및단체현황_기관,2009~2013,감사임원수,감사임원수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,기관,10449,법인및단체현황_기관,2009~2013,사업실적학술연구비,사업실적학술연구비,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,기관,10449,법인및단체현황_기관,2009~2013,사업실적기타사업비,사업실적기타사업비,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,기관,10463,도서관현황_기관,2009~2025,조사년도,조사년도,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,기관,10463,도서관현황_기관,2009~2025,시도명,시도명,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,기관,10463,도서관현황_기관,2009~2025,도서관항목구분명,도서관항목구분명,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,기관,10463,도서관현황_기관,2009~2025,고등학교도서관수,고등학교도서관수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,기관,10463,도서관현황_기관,2009~2025,고등학교도서실수,고등학교도서실수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,기관,10463,도서관현황_기관,2009~2025,중학교도서관수,중학교도서관수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,기관,10463,도서관현황_기관,2009~2025,초등학교도서관수,초등학교도서관수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,기관,10463,도서관현황_기관,2009~2025,초등학교도서실수,초등학교도서실수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,기관,10463,도서관현황_기관,2009~2025,기타학교도서관수,기타학교도서관수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,기관,10463,도서관현황_기관,2009~2025,중학교도서실수,중학교도서실수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,기관,16276,공공도서관현황_기관,2009~2020,조사년도,조사년도,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,기관,16276,공공도서관현황_기관,2009~2020,도서관명,도서관명,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,기관,16276,공공도서관현황_기관,2009~2020,설립일자,설립일자,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
교육통계,기관,16276,공공도서관현황_기관,2009~2020,관장직위명,관장직위명,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
